createdat,createdby,modifiedat,modifiedby,producto_codigo,centrologistico_codigo,centrobeneficio_codigo,plancuenta_codigo,costo,historico,iscoproducto
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2603,2603,"",4.180,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2604,2604,"",4.180,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2607,2607,"",4.180,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2608,2608,"",4.600,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2609,2609,"",5.230,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2610,2610,"",4.630,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2611,2611,"",7.760,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2612,2612,"",4.630,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2613,2613,"",4.630,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,2614,2614,"",4.630,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,5000,5000,"",4.350,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000002,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,1000,1000,"",7.590,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2020,2020,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2120,2120,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2300,2300,"",6.640,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2301,2301,"",6.640,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2302,2302,"",6.640,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2303,2303,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2400,2400,"",4.340,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2401,2401,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2402,2402,"",4.320,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2403,2403,"",4.340,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2404,2404,"",6.640,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2405,2405,"",3.980,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2406,2406,"",4.490,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2600,2600,"",6.640,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2601,2601,"",4.070,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2602,2602,"",4.070,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2603,2603,"",4.070,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2604,2604,"",4.070,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2605,2605,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2606,2606,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2607,2607,"",4.070,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2608,2608,"",7.250,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2609,2609,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2610,2610,"",7.760,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2611,2611,"",7.760,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2612,2612,"",8.270,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2613,2613,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,2614,2614,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,5000,5000,"",4.280,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000003,6010,6010,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,1000,1000,"",6.980,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2020,2020,"",4.220,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2120,2120,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000004,6010,6010,"",6.970,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,1000,1000,"",6.270,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2020,2020,"",4.160,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2120,2120,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000005,6010,6010,"",6.260,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,1000,1000,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2020,2020,"",4.050,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2120,2120,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000006,6010,6010,"",6.800,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,1000,1000,"",6.050,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2020,2020,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2120,2120,"",4.320,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000007,6010,6010,"",6.040,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,1000,1000,"",6.320,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2020,2020,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2120,2120,"",4.430,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000008,6010,6010,"",6.320,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,1000,1000,"",6.510,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2020,2020,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2120,2120,"",4.630,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2300,2300,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2301,2301,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2302,2302,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2303,2303,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2400,2400,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2401,2401,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2402,2402,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2403,2403,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2404,2404,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2600,2600,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2601,2601,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2602,2602,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2603,2603,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,2604,2604,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000009,6010,6010,"",6.510,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000010,1000,1000,"",8.460,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000010,2300,2300,"",4.470,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000010,2301,2301,"",4.470,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000010,2302,2302,"",4.470,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000010,2303,2303,"",6.830,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000010,2613,2613,"",6.830,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000011,1000,1000,"",8.560,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000011,2300,2300,"",4.470,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000011,2301,2301,"",4.470,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000011,2302,2302,"",4.470,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000011,2303,2303,"",7.520,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,12000011,2613,2613,"",7.520,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000000,4000,4000,"",18.970,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000001,4000,4000,"",0.010,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000002,4000,4000,"",0.010,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000003,4000,4000,"",21.760,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000004,4000,4000,"",18.970,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000005,4000,4000,"",9.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000005,5000,5000,"",9.100,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000006,4000,4000,"",17.880,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000007,4000,4000,"",20.810,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000008,4000,4000,"",0.010,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000009,4000,4000,"",21.760,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000010,4000,4000,"",17.160,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000011,4000,4000,"",19.480,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000012,4000,4000,"",17.160,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000013,4000,4000,"",3.510,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000014,4000,4000,"",18.360,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000014,5000,5000,"",16.600,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000015,4000,4000,"",27.830,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000015,5000,5000,"",27.830,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000016,4000,4000,"",15.320,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000017,4000,4000,"",0.010,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000018,4000,4000,"",0.010,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000019,4000,4000,"",13.980,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000020,4000,4000,"",18.970,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000021,4000,4000,"",23.670,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000021,5000,5000,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000021,5003,5003,"",0.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000022,4000,4000,"",15.410,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000023,4000,4000,"",17.020,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000024,4000,4000,"",14.880,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000024,5000,5000,"",17.020,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000025,4000,4000,"",26.170,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000025,5000,5000,"",26.170,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000026,4000,4000,"",17.020,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000027,4000,4000,"",17.410,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000028,4000,4000,"",16.930,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000029,4000,4000,"",15.020,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000030,4000,4000,"",15.230,t,t
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,13000090,4000,4000,"",18.980,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000070,6000,6000,"",450.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000070,6010,6010,"",450.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000071,6000,6000,"",2.020,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000071,6010,6010,"",2.020,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2300,2300,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2301,2301,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2302,2302,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2303,2303,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2400,2400,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2401,2401,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2402,2402,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2403,2403,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2404,2404,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2405,2405,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2406,2406,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2600,2600,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2601,2601,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2602,2602,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2603,2603,"",475.000,t,f
2025-08-27 22:33:12.639,DBULNES,2025-08-27 22:33:12.639,DBULNES,18000074,2604,2604,"",475.000,t,f
