createdat,createdby,modifiedat,modifiedby,listamateriales,fechainiciovalidez,mensaje,fechafinvalidez,producto_codigo,centrologistico_codigo,numerolista,cantidadbase,nodo,contador,componente_codigo,numeroposicion,cantidad,unidadmedidacomp,relevantefabricacion,relevantecalcosto,utilizacion,alternativalista,historico
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000004,1000,00000060,5000.000,00000013,00000026,10000018,0130,7.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000004,1000,00000060,5000.000,00000014,00000028,10000009,0140,135.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000004,1000,00000060,5000.000,00000015,00000030,10000005,0150,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000001,00000002,10000001,0010,20.750,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000002,00000004,10000013,0020,11.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000003,00000006,10000295,0030,15.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000004,00000008,10000296,0040,5.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20181227,"",00000000,12000003,1000,00000059,5000.000,00000021,00000042,10000005,0200,11.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20181227,"",00000000,12000003,1000,00000059,5000.000,00000022,00000044,10000008,0210,10.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000004,1000,00000060,5000.000,00000017,00000034,10000036,0170,27.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000004,1000,00000060,5000.000,00000018,00000036,10000180,0180,6.250,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000004,1000,00000060,5000.000,00000019,00000038,10000057,0190,5.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000004,1000,00000060,5000.000,00000020,00000040,10000210,0200,4.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000004,1000,00000060,5000.000,00000021,00000042,10000042,0210,1.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230127,"",00000000,12000003,1000,00000059,5000.000,00000027,00000054,10000004,0250,32.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230127,"",00000000,12000003,1000,00000059,5000.000,00000029,00000058,10000034,0270,0.002,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230127,"",00000000,12000003,1000,00000059,5000.000,00000030,00000060,10000053,0280,0.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230127,"",00000000,12000003,1000,00000059,5000.000,00000031,00000062,10000038,0290,125.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230127,"",00000000,12000003,1000,00000059,5000.000,00000032,00000064,10000180,0300,6.250,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000004,1000,00000060,5000.000,00000025,00000050,10000018,0250,7.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20231117,"",00000000,12000003,1000,00000059,5000.000,00000033,00000066,10000013,0030,14.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000004,1000,00000060,5000.000,00000022,00000044,10000023,0220,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000004,1000,00000060,5000.000,00000023,00000046,10000261,0230,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000004,1000,00000060,5000.000,00000024,00000048,10000060,0240,0.750,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240207,"",00000000,12000003,1000,00000059,5000.000,00000035,00000070,10000310,0330,170.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240207,"",00000000,12000003,1000,00000059,5000.000,00000036,00000072,10000200,0340,1.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20241125,"",00000000,12000003,1000,00000059,5000.000,00000037,00000074,10000262,0350,4.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20241125,"",00000000,12000003,1000,00000059,5000.000,00000039,00000078,10000010,0370,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20241125,"",00000000,12000003,1000,00000059,5000.000,00000040,00000080,10000290,0380,6.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20241125,"",00000000,12000003,1000,00000059,5000.000,00000041,00000082,10000297,0390,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20250820,"",00000000,12000003,1000,00000059,5000.000,00000045,00000090,10000210,0400,9.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240122,"",00000000,12000006,1000,00000062,5000.000,00000022,00000044,10000009,0220,100.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240122,"",00000000,12000006,1000,00000062,5000.000,00000023,00000046,10000036,0230,250.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000005,00000010,10000000,0050,529.750,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000006,00000012,10000001,0060,2921.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000007,00000014,10000004,0070,95.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000008,00000016,10000012,0080,5.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000009,00000018,10000008,0090,11.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000010,00000020,10000034,0100,90.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000011,00000022,10000071,0110,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000012,00000024,10000006,0120,15.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000013,00000026,10000018,0130,9.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000014,00000028,10000036,0140,1182.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000015,00000030,10000010,0150,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000005,1000,00000061,5000.000,00000016,00000032,10000009,0160,35.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000001,00000002,10000002,0010,27.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000002,00000004,10000295,0020,15.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000003,00000006,10000296,0030,5.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000004,00000008,10000261,0040,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000005,00000010,10000023,0050,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000006,00000012,10000006,0060,8.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000007,00000014,10000060,0070,0.750,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000008,00000016,10000230,0080,1.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000009,00000018,10000010,0090,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000010,00000020,10000071,0100,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000011,00000022,10000018,0110,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000012,00000024,10000057,0120,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000013,00000026,10000180,0130,6.250,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000014,00000028,10000042,0140,1.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000015,00000030,10000012,0150,6.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000016,00000032,10000008,0160,13.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000006,1000,00000062,5000.000,00000017,00000034,10000034,0170,83.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000001,00000002,10000002,0010,38.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000002,00000004,10000034,0020,23.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000003,00000006,10000013,0030,16.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000004,00000008,10000002,0040,2785.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000005,00000010,10000000,0050,721.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000006,00000012,10000004,0060,86.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000005,1000,00000061,5000.000,00000017,00000034,10000057,0170,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000005,1000,00000061,5000.000,00000018,00000036,10000180,0180,6.250,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000005,1000,00000061,5000.000,00000019,00000038,10000023,0190,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000005,1000,00000061,5000.000,00000020,00000040,10000210,0200,9.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221118,"",00000000,12000005,1000,00000061,5000.000,00000021,00000042,10000200,0210,1.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221122,"",00000000,12000006,1000,00000062,5000.000,00000018,00000036,10000013,0180,13.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20221122,"",00000000,12000006,1000,00000062,5000.000,00000019,00000038,10000002,0190,3279.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000005,1000,00000061,5000.000,00000024,00000048,10000060,0240,0.750,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000005,1000,00000061,5000.000,00000025,00000050,10000230,0250,1.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000005,1000,00000061,5000.000,00000022,00000044,10000042,0220,1.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20240111,"",00000000,12000005,1000,00000061,5000.000,00000023,00000046,10000261,0230,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230518,"",00000000,12000006,1000,00000062,5000.000,00000020,00000040,10000000,0200,1042.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20230518,"",00000000,12000006,1000,00000062,5000.000,00000021,00000042,10000004,0210,118.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000007,00000014,10000008,0070,9.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000008,00000016,10000010,0080,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000009,00000018,10000030,0090,20.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000010,00000020,10000180,0100,0.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000011,00000022,10000006,0110,9.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000012,00000024,10000018,0120,4.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000013,00000026,10000071,0130,3.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000014,00000028,10000023,0140,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000015,00000030,10000009,0150,156.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000016,00000032,10000012,0160,8.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000017,00000034,10000036,0170,763.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000007,1000,00000063,5000.000,00000018,00000036,10000057,0180,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000001,00000002,10000002,0010,26.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000002,00000004,10000034,0020,18.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000003,00000006,10000013,0030,16.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000004,00000008,10000002,0040,2888.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000005,00000010,10000000,0050,781.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000006,00000012,10000004,0060,90.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000007,00000014,10000008,0070,9.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000008,00000016,10000010,0080,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000009,00000018,10000180,0090,0.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000010,00000020,10000063,0100,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000012,00000024,10000052,0120,20.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000013,00000026,10000006,0130,9.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000014,00000028,10000018,0140,3.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000015,00000030,10000071,0150,3.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000016,00000032,10000023,0160,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000017,00000034,10000009,0170,223.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000018,00000036,10000012,0180,6.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000008,1000,00000064,5000.000,00000019,00000038,10000036,0190,527.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000001,00000002,10000002,0010,29.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000002,00000004,10000034,0020,13.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000003,00000006,10000013,0030,11.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000004,00000008,10000002,0040,2469.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000005,00000010,10000000,0050,627.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000006,00000012,10000004,0060,99.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000007,00000014,10000008,0070,12.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000008,00000016,10000010,0080,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000009,00000018,10000063,0090,7.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000010,00000020,10000180,0100,0.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000011,00000022,10000052,0110,20.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000012,00000024,10000012,0120,8.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000013,00000026,10000006,0130,8.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000014,00000028,10000071,0140,5.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000015,00000030,10000023,0150,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000016,00000032,10000018,0160,4.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000017,00000034,10000009,0170,338.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000018,00000036,10000036,0180,933.000,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20180625,"",00000000,12000008,1000,00000064,5000.000,00000020,00000040,10000074,0200,359.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20180702,"",00000000,12000007,1000,00000063,5000.000,00000019,00000038,10000074,0190,344.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20180701,"",00000000,12000011,1000,00000067,4000.000,00000015,00000030,10000005,0150,19.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000011,1000,00000067,4000.000,00000002,00000004,10000027,0020,17.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000009,1000,00000065,5000.000,00000019,00000038,10000057,0190,2.500,LB,t,X,1,1,t
2025-08-27 22:33:19.944,DBULNES,2025-08-27 22:33:19.944,DBULNES,M,20160101,"",00000000,12000010,1000,00000066,5000.000,00000001,00000002,10000001,0010,37.250,LB,t,X,1,1,t
